question,complexity,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,less,greater,equal,dot,percent,eq_equal,not_eq,less_eq,greater_eq,dbl_star,plus_eq,dbl_slash,comment,nl,number_int,number_float,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
1639,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,0.0215097750043269,7.169925001442313,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,5.0,1.0,3.2
1640,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,0.0215097750043269,7.169925001442313,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,6.0,1.0,3.4
1641,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,0.0215097750043269,7.169925001442313,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,6.0,1.0,3.4
1642,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,0.0215097750043269,7.169925001442313,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,6.0,1.0,3.4
1643,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,9.0,1.0,3.7
1644,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,10.0,1.0,3.8
1645,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,5.0,1.0,3.3
1646,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,6.0,1.0,3.4
1647,5.0,29.0,15.0,14.0,3.0,1.0,8.0,6.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,6.0,1.0,3.4
1648,5.0,25.0,15.0,14.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,2.0,15.0,4.0,4.0,12.0,12.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,8.0,28.0,3.0,1.0,2.0,1.0,2,3,10,10.0,1.0,3.8
1649,6.0,34.0,17.0,16.0,7.0,6.0,5.0,7.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1650,6.0,34.0,17.0,16.0,7.0,6.0,5.0,7.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1651,7.0,39.0,19.0,18.0,12.0,11.0,5.0,5.0,2.0,13.0,11.0,22.0,15.0,33.0,50.1057163358342,128.92738965508113,1.6923076923076923,218.18481326244495,0.0429757965516937,12.121378514580275,8.0,19.0,7.0,7.0,12.0,12.0,12.0,12.0,7.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,19.0,0.0,10.0,28.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1652,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1653,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1654,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1655,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1656,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1657,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1658,6.0,33.0,17.0,16.0,7.0,6.0,5.0,6.0,2.0,11.0,9.0,18.0,13.0,27.0,40.05374780501028,99.91187238980947,1.6363636363636365,163.49215481968827,0.0333039574632698,9.08289748998268,7.0,17.0,6.0,6.0,11.0,11.0,10.0,10.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,0.0,9.0,25.0,1.0,1.0,2.0,1.0,1,3,8,5.0,1.0,4.125
1709,2.0,21.0,11.0,10.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,6.0,6.0,9.0,10.0,23.264662506490403,1.5,34.89699375973561,0.0077548875021634,1.938721875540867,3.0,11.0,1.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,4.0,20.0,2.0,2.0,1.0,2.0,2,4,9,8.0,1.0,4.333333333333333
1710,3.0,22.0,12.0,11.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,6.0,6.0,9.0,10.0,23.264662506490403,1.5,34.89699375973561,0.0077548875021634,1.938721875540867,2.0,12.0,2.0,2.0,9.0,9.0,4.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,6.0,24.0,2.0,2.0,1.0,1.0,1,4,10,9.0,1.0,4.8
1711,3.0,35.0,15.0,14.0,7.0,7.0,5.0,9.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,5.0,15.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,6.0,22.0,2.0,1.0,2.0,2.0,2,3,10,8.0,1.0,4.4
1713,2.0,17.0,8.0,7.0,0.0,0.0,5.0,5.0,2.0,3.0,2.0,4.0,5.0,6.0,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,0.0046438561897747,1.0319680421721609,2.0,8.0,1.0,1.0,7.0,7.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,15.0,1.0,2.0,1.0,1.0,1,4,7,9.0,1.0,5.428571428571429
1714,2.0,19.0,8.0,7.0,0.0,0.0,5.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,2.0,8.0,1.0,1.0,7.0,7.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,11.0,1.0,6.0,1.0,1.0,1,5,6,6.0,1.0,3.8333333333333335
1715,2.0,16.0,9.0,8.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,7.0,9.0,2.0,2.0,9.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,2.0,1.0,2.0,3.0,1,3,5,6.0,5.0,5.2
1716,1.0,11.0,4.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,8.0,8.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,1,2,2,6.0,5.0,5.5
1717,1.0,11.0,4.0,3.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,4.0,4.0,6.0,4.754887502163469,12.0,0.6666666666666666,8.0,0.004,0.4444444444444444,1.0,4.0,0.0,0.0,5.0,5.0,8.0,8.0,0.0,24.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,1,2,2,6.0,5.0,5.5
1718,3.0,18.0,11.0,10.0,0.0,0.0,5.0,3.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.0046438561897747,0.3869880158145604,9.0,11.0,3.0,3.0,10.0,10.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,11.0,2.0,1.0,3.0,3.0,1,3,5,9.0,5.0,6.0
1719,3.0,19.0,10.0,9.0,0.0,0.0,5.0,5.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.0095097750043269,2.377443751081734,2.0,10.0,2.0,2.0,8.0,8.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,19.0,1.0,2.0,1.0,1.0,1,4,9,9.0,1.0,5.222222222222222
1720,3.0,18.0,10.0,9.0,0.0,0.0,5.0,4.0,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,2.0,10.0,2.0,2.0,9.0,9.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,5.0,20.0,1.0,3.0,1.0,1.0,1,5,9,9.0,1.0,5.222222222222222
1721,2.0,17.0,8.0,7.0,0.0,0.0,5.0,5.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,2.0,8.0,1.0,1.0,9.0,9.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,4.0,17.0,1.0,2.0,1.0,1.0,1,4,7,13.0,1.0,6.857142857142857
1722,2.0,17.0,8.0,7.0,0.0,0.0,5.0,5.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,0.009,2.7,2.0,8.0,1.0,1.0,8.0,8.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,17.0,1.0,2.0,1.0,1.0,1,4,7,13.0,1.0,6.857142857142857
1723,2.0,17.0,8.0,7.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,2.0,8.0,1.0,1.0,7.0,7.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,16.0,1.0,2.0,1.0,1.0,1,4,7,11.0,1.0,5.714285714285714
1724,2.0,17.0,8.0,7.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,2.0,8.0,1.0,1.0,7.0,7.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,16.0,1.0,2.0,1.0,1.0,1,4,7,11.0,1.0,5.714285714285714
1725,4.0,19.0,10.0,9.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,3.0,10.0,3.0,3.0,7.0,7.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,17.0,2.0,1.0,1.0,1.0,1,3,8,5.0,1.0,3.5
1726,3.0,22.0,10.0,9.0,2.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,2.0,11.0,2.0,2.0,8.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,5.0,17.0,1.0,2.0,1.0,1.0,1,4,8,9.0,1.0,5.625
1727,3.0,22.0,10.0,9.0,2.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,2.0,11.0,2.0,2.0,8.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,5.0,17.0,1.0,2.0,1.0,1.0,1,4,8,9.0,1.0,5.625
1728,5.0,30.0,14.0,13.0,5.0,5.0,5.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211,0.1320802083934297,4.0,14.0,5.0,5.0,11.0,11.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,11.0,22.0,2.0,1.0,2.0,1.0,1,3,9,9.0,1.0,4.444444444444445
1833,1.0,7.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,10.0,11.0,15.0,28.75488750216347,51.89147427955947,1.875,97.296514274174,0.0172971580931864,5.405361904120777,3.0,5.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,3.0,1,2,4,2.0,2.0,2.0
1834,1.0,8.0,6.0,6.0,0.0,0.0,0.0,2.0,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77443751081735,2.5,134.43609377704337,0.0179248125036057,7.468671876502409,4.0,6.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,4.0,1,2,5,2.0,2.0,2.0
1835,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,0.0,1.0,1.0,1,2,6,4.0,1.0,2.1666666666666665
1836,1.0,8.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,1.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,8.0,1.0,0.0,1.0,1.0,1,2,5,4.0,1.0,1.8
1837,1.0,7.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.0046438561897747,0.3869880158145604,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,9.0,1.0,0.0,1.0,1.0,1,2,5,10.0,1.0,5.0
1838,1.0,7.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,10.0,8.0,16.0,13.0,24.0,37.97416845103709,88.81055323538621,2.4,213.1453277649269,0.0296035177451287,11.841407098051494,3.0,5.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,3.0,1,2,4,3.0,2.0,2.25
1839,1.0,11.0,6.0,6.0,7.0,3.0,0.0,2.0,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,0.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,0.0,10.0,3.0,0.0,1.0,3.0,1,2,5,3.0,1.0,1.4
1840,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,3.0,7.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,3.0,0.0,1.0,3.0,1,2,6,2.0,1.0,1.1666666666666667
1841,1.0,9.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.01955000865388,2.0,86.03910001730776,0.0143398500028846,4.779950000961542,2.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,10.0,3.0,0.0,1.0,2.0,2,2,5,4.0,1.0,2.2
1842,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,0.0,6.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,1.0,3.0,2,2,6,4.0,1.0,2.1666666666666665
1937,3.0,11.0,7.0,7.0,2.0,2.0,0.0,2.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147475,197.4184681619259,1.826086956521739,360.5032896869951,0.0658061560539753,20.027960538166397,3.0,7.0,2.0,2.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,8.0,2.0,9.0,0.0,2.0,2.0,1.0,0,3,4,5.0,1.0,3.0
